timestamp,dominant_viseme,laugh_score,sil,PP,FF,TH,DD,kk,CH,SS,nn,RR,aa,E,I,O,U
0.576,aa,0.283339262008667,0.2916518449783325,0.283339262008667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4250088930130005,0.0,0.0,0.0,0.0
0.5973333333333334,aa,0.2518947720527649,0.3702630886357102,0.2518947645457159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37784214681857387,0.0,0.0,0.0,0.0
0.6186666666666667,sil,0.1899924874305725,0.5250187955791117,0.18999248176835531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.284988722652533,0.0,0.0,0.0,0.0
0.64,sil,0.17343372106552124,0.5664156844143774,0.17343372623424907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2601505893513736,0.0,0.0,0.0,0.0
0.6613333333333333,sil,0.17164278030395508,0.5708930492401123,0.17164278030395508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2574641704559326,0.0,0.0,0.0,0.0
0.6826666666666666,sil,0.16132432222366333,0.59668920646044,0.161324317415824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24198647612373603,0.0,0.0,0.0,0.0
0.704,sil,0.13260740041732788,0.6684814890766587,0.1326074043693365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19891110655400474,0.0,0.0,0.0,0.0
0.7253333333333334,sil,0.0,0.8186469078063965,0.0725412368774414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10881185531616211,0.0,0.0,0.0,0.0
0.7466666666666667,sil,0.0,0.8416475998864293,0.06334096004542827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09501144006814241,0.0,0.0,0.0,0.0
0.768,sil,0.0,0.8144814372062683,0.07420742511749268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11131113767623901,0.0,0.0,0.0,0.0
0.7893333333333333,sil,0.0,0.8818156123161316,0.04727375507354736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07091063261032104,0.0,0.0,0.0,0.0
0.8106666666666666,sil,0.0,0.8934023114024904,0.04263907543900384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06395861315850576,0.0,0.0,0.0,0.0
0.832,sil,0.0,0.9421779828614598,0.023128806855416094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03469321028312414,0.0,0.0,0.0,0.0
0.8533333333333334,sil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8746666666666667,sil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.896,sil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9173333333333333,sil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9386666666666666,sil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.96,sil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9813333333333333,sil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0026666666666666,sil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.024,sil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0453333333333332,sil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0666666666666667,sil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.088,sil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1093333333333333,sil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1306666666666667,sil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.152,sil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1733333333333333,sil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1946666666666668,sil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.216,sil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2373333333333334,sil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2586666666666666,sil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.28,sil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3013333333333332,sil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3226666666666667,sil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.344,sil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3653333333333333,sil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3866666666666667,sil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.408,sil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4293333333333333,sil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4506666666666668,sil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.472,sil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4933333333333334,sil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5146666666666666,sil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.536,sil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5573333333333332,sil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5786666666666667,sil,0.0,0.9186264002732515,0.03254943989069939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04882415983604908,0.0,0.0,0.0,0.0
1.6,sil,0.16538012027740479,0.586549699306488,0.16538012027740479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24807018041610718,0.0,0.0,0.0,0.0
1.6213333333333333,sil,0.18555998802185059,0.5361000299453735,0.18555998802185059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2783399820327759,0.0,0.0,0.0,0.0
1.6426666666666667,sil,0.23812919855117798,0.40467702136406236,0.23812919145437506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3571937871815626,0.0,0.0,0.0,0.0
1.664,aa,0.2795594334602356,0.3011014371782113,0.27955942512871546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41933913769307324,0.0,0.0,0.0,0.0
1.6853333333333333,sil,0.17669373750686646,0.5582656693975427,0.1766937322409829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2650405983614743,0.0,0.0,0.0,0.0
1.7066666666666668,aa,0.2537459135055542,0.3656352162361145,0.2537459135055542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3806188702583313,0.0,0.0,0.0,0.0
1.728,aa,0.433052659034729,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0
1.7493333333333334,aa,0.4960516095161438,0.0,0.39999999038734807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.600000009612652,0.0,0.0,0.0,0.0
1.7706666666666666,aa,0.5069600939750671,0.0,0.4000000094058127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5999999905941873,0.0,0.0,0.0,0.0
1.792,aa,0.48258310556411743,0.0,0.39999999011906673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000098809333,0.0,0.0,0.0,0.0
1.8133333333333332,aa,0.3974444270133972,0.006388903044992867,0.3974444507029325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5961666462520746,0.0,0.0,0.0,0.0
1.8346666666666667,aa,0.2754170298576355,0.31145740483574286,0.27541703806570283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4131255570985543,0.0,0.0,0.0,0.0
1.856,sil,0.13255083560943604,0.6686229109764099,0.13255083560943604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19882625341415405,0.0,0.0,0.0,0.0
1.8773333333333333,sil,0.0,0.9437449889259044,0.022502004429638255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03375300664445738,0.0,0.0,0.0,0.0
1.8986666666666667,sil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.92,sil,0.22111749649047852,0.4472062587738037,0.22111749649047852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3316762447357178,0.0,0.0,0.0,0.0
1.9413333333333334,aa,0.3775768280029297,0.05605792999267578,0.3775768280029297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5663652420043945,0.0,0.0,0.0,0.0
1.9626666666666666,aa,0.43229037523269653,0.0,0.39999998896951744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000110304826,0.0,0.0,0.0,0.0
1.984,aa,0.46596062183380127,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0
2.005333333333333,aa,0.47020435333251953,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0
2.026666666666667,aa,0.43693894147872925,0.0,0.40000001091313053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5999999890868695,0.0,0.0,0.0,0.0
2.048,aa,0.45085471868515015,0.0,0.40000001057629325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5999999894237068,0.0,0.0,0.0,0.0
2.0693333333333332,aa,0.39069080352783203,0.023272991180419922,0.39069080352783203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.586036205291748,0.0,0.0,0.0,0.0
2.0906666666666665,aa,0.3448238968849182,0.1379402793681455,0.34482387633181355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.517235844300041,0.0,0.0,0.0,0.0
2.112,sil,0.13065087795257568,0.6733728051185608,0.13065087795257568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19597631692886353,0.0,0.0,0.0,0.0
2.1333333333333333,sil,0.0,0.9223792552947998,0.031048297882080078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04657244682312012,0.0,0.0,0.0,0.0
2.1546666666666665,sil,0.0,0.8928786782288157,0.0428485287084737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06427279306271055,0.0,0.0,0.0,0.0
2.176,sil,0.17395073175430298,0.5651231835745817,0.17395072657016736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.260926089855251,0.0,0.0,0.0,0.0
2.1973333333333334,sil,0.24675613641738892,0.383109677341292,0.2467561290634832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3701341935952248,0.0,0.0,0.0,0.0
2.2186666666666666,sil,0.16222882270812988,0.5944279432296753,0.16222882270812988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24334323406219482,0.0,0.0,0.0,0.0
2.24,sil,0.11468201875686646,0.7132949616523099,0.11468201533907606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1720230230086141,0.0,0.0,0.0,0.0
2.2613333333333334,sil,0.0,0.7814501756861858,0.08741992972552567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1311298945882885,0.0,0.0,0.0,0.0
2.2826666666666666,sil,0.0,0.8181036114692688,0.07275855541229248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10913783311843872,0.0,0.0,0.0,0.0
2.304,sil,0.0,0.87192302942276,0.051230788230895996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076846182346344,0.0,0.0,0.0,0.0
2.3253333333333335,sil,0.0,0.9278560280799866,0.02885758876800537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04328638315200806,0.0,0.0,0.0,0.0
2.3466666666666667,sil,0.0,0.9459120631217957,0.02163517475128174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03245276212692261,0.0,0.0,0.0,0.0
2.368,sil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3893333333333335,sil,0.0,0.9258589744567871,0.029656410217285156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044484615325927734,0.0,0.0,0.0,0.0
2.4106666666666667,sil,0.10762828588485718,0.7309292772689246,0.10762828909243015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16144243363864522,0.0,0.0,0.0,0.0
2.432,sil,0.11535876989364624,0.711603066670986,0.11535877333160559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1730381599974084,0.0,0.0,0.0,0.0
2.453333333333333,sil,0.11470627784729004,0.7132343053817749,0.11470627784729004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17205941677093506,0.0,0.0,0.0,0.0
2.474666666666667,sil,0.11872076988220215,0.7031980752944946,0.11872076988220215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17808115482330322,0.0,0.0,0.0,0.0
2.496,sil,0.13263481855392456,0.6684129437331242,0.1326348225067503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19895223376012544,0.0,0.0,0.0,0.0
2.517333333333333,sil,0.10052597522735596,0.7486850619316101,0.10052597522735596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15078896284103394,0.0,0.0,0.0,0.0
2.538666666666667,sil,0.0,0.781070351600647,0.08757185935974121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13135778903961182,0.0,0.0,0.0,0.0
2.56,sil,0.0,0.8270605556052758,0.06917577775788969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10376366663683455,0.0,0.0,0.0,0.0
2.5813333333333333,sil,0.0,0.8705853483255311,0.05176586066978755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07764879100468132,0.0,0.0,0.0,0.0
2.6026666666666665,sil,0.0,0.9021311075130435,0.0391475569947826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0587213354921739,0.0,0.0,0.0,0.0
2.624,sil,0.0,0.9225792288780212,0.030968308448791504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046452462673187256,0.0,0.0,0.0,0.0
2.6453333333333333,sil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.6666666666666665,sil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.688,sil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.7093333333333334,sil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.7306666666666666,sil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.752,sil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.7733333333333334,sil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.7946666666666666,sil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.816,sil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.8373333333333335,sil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.8586666666666667,sil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.88,sil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.9013333333333335,sil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.9226666666666667,sil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.944,sil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.965333333333333,sil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.986666666666667,sil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.008,sil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.029333333333333,sil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.050666666666667,sil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.072,sil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0933333333333333,sil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.1146666666666665,sil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.136,sil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.1573333333333333,sil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.1786666666666665,sil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.2,sil,0.15035414695739746,0.6241146326065063,0.15035414695739746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2255312204360962,0.0,0.0,0.0,0.0
3.2213333333333334,aa,0.3104502558708191,0.22387433719260505,0.310450265122958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46567539768443694,0.0,0.0,0.0,0.0
3.2426666666666666,aa,0.31279176473617554,0.21802056485475793,0.3127917740580968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46918766108714527,0.0,0.0,0.0,0.0
3.264,sil,0.12010693550109863,0.6997326612472534,0.12010693550109863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18016040325164795,0.0,0.0,0.0,0.0
3.2853333333333334,sil,0.0,0.9211159348487854,0.03155362606048584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04733043909072876,0.0,0.0,0.0,0.0
3.3066666666666666,sil,0.12730610370635986,0.6817347407341003,0.12730610370635986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1909591555595398,0.0,0.0,0.0,0.0
3.328,aa,0.4813511371612549,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0
3.3493333333333335,aa,0.4676745533943176,0.0,0.39999998980408186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000101959181,0.0,0.0,0.0,0.0
3.3706666666666667,aa,0.35869598388671875,0.10326004028320312,0.35869598388671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5380439758300781,0.0,0.0,0.0,0.0
3.392,aa,0.38401198387145996,0.0399700403213501,0.38401198387145996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5760179758071899,0.0,0.0,0.0,0.0
3.4133333333333336,aa,0.36131417751312256,0.0967145562171936,0.36131417751312256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5419712662696838,0.0,0.0,0.0,0.0
3.4346666666666668,aa,0.26780641078948975,0.33048397302627563,0.26780641078948975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4017096161842346,0.0,0.0,0.0,0.0
3.456,sil,0.17591160535812378,0.5602209734982542,0.17591161060069832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26386741590104745,0.0,0.0,0.0,0.0
3.477333333333333,sil,0.0,0.9297536888645198,0.028098524454192055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04214778668128808,0.0,0.0,0.0,0.0
